p_x,p_y,p_z,roll,pich,yaw
0.5791767123102958,0.007688200092781621,1.3977855862671895,-0.33796921865439195,-0.05740459326242322,-0.922219176169299
-0.9489394560861565,-1.478260612198606,1.2361850661113705,-0.33796921865439195,1.3795435274703554,-0.6653057281821321
0.12406564144171947,0.6791014572285952,-0.6957851800303111,-0.8052294430963145,-1.0837961080715506,-0.12606369048324606
-0.6687536524617742,-1.5361709338264637,0.68756173837714,-0.33796921865439206,1.7901001333940065,-0.5111576593898314
-0.9200782645455662,-0.8835786896736079,1.1734112294280514,-0.337969218654392,1.1742652245085297,-0.9736018657667324
-0.5512929286768097,-0.07811455637206367,1.1734112294280514,-0.337969218654392,-0.057404593262423545,-0.20286152180523065
-0.08376366682698493,-1.2109332980702965,1.189278052677242,-0.337969218654392,1.3795435274703551,-0.10009614261036402
0.6613475699605528,0.5290916058524835,0.463187381538008,-0.337969218654392,-0.05740459326242332,-0.7680711073769986
0.13974886343737433,-1.6445701714454029,0.37748400342935223,1.6422675656367698,1.7901001333940068,1.74968068289724
1.2688756879221827,0.653548001345758,-0.8911694082564084,-0.33796921865439195,-0.6732395021479,-0.8708364865718656
-0.903339356646179,-1.2667988694803174,0.8731397305417508,-0.33796921865439183,1.7901001333940068,-0.7166884177795653
1.1544054547218423,0.37207634368636877,-2.0693258623762754,1.6422675656367698,-0.6732395021478997,0.9275576493383049
1.8630157216927754,-0.43020010974449946,0.18209977520325493,-0.33796921865439195,-0.6732395021479004,-1.2305153137538998
1.2861997879275184,0.9112901640827248,-1.4977729932167139,1.1472083695639794,-1.0837961080715506,1.4927672349100727
0.6279689526837797,0.49310410493135604,0.6018583602684902,-0.337969218654392,-0.2626828962242488,-0.7680711073769986
-0.04171762666274747,-1.798607102399978,1.3060216209708302,-0.33796921865439195,0.9689869215467043,-0.20286152180523065
0.07915583326035647,0.30931382846664784,1.179471816615755,-0.337969218654392,-0.2626828962242488,-0.6139230385846982
1.3864744121028933,0.7428195394783581,-1.3591020144862318,1.6422675656367698,-0.8785178051097253,0.9789403389357383
0.3552028510673231,-0.4893209754103825,1.0408008378852731,-0.33796921865439206,-0.26268289622424856,-1.1791326241564664
-0.3940997980176415,0.8296488824954875,0.15310964659021425,-0.337969218654392,-0.2626828962242489,-0.3570095905975312
1.4873800400900903,0.18487317904691855,-0.15322243948379,-0.337969218654392,-0.4679611991860746,-1.0249845553641659
0.010567066739928311,0.7574375458808166,0.8441496019287101,-0.337969218654392,-0.46796119918607426,-0.5111576593898314
-0.3940997980176414,1.3550925794528037,-1.7690543634899758,1.6422675656367698,-0.6732395021478997,1.4927672349100727
1.8210600279192126,-0.25548716536879074,-1.665434100560235,1.0702395075845188,-1.0837961080715506,1.204986484919986
-0.12259866640846066,-2.0018454919006077,0.024244903921225386,1.6422675656367698,1.5848218304321813,1.5955326141049397
-0.6087112193479756,0.11574833438216786,1.0877078513193958,-0.337969218654392,0.35315201266122787,-0.2028615218052308
0.9573787082214059,0.8482606347102974,-1.72214735005585,1.6422675656367696,-0.8785178051097251,1.0817057181306053
0.11496770396489818,0.37879247301361596,0.31471016674603325,-0.3379692186543921,-0.6732395021479002,-0.6139230385846982
-0.3940997980176417,0.2653498223238754,1.3120822081585337,-0.337969218654392,-0.05740459326242322,-0.3570095905975312
0.47424372014652433,-0.32292343672452223,0.014438667859732466,-0.337969218654392,0.35315201266122787,-1.0763672449615997
0.05860580847910264,0.9196320179365447,-1.740064234876938,1.6422675656367698,-0.46796119918607426,1.3386191661177724
0.32417144017934835,-1.7343511218029057,0.285720038132999,1.6422675656367698,1.790100133394007,1.8010633724946739
0.6631519035295791,0.34762875369295226,-0.9201595368694488,-2.3182060029455536,-0.8785178051097253,1.0303230285331715
-0.9270959787033128,-1.1835052101479135,0.8103658938584317,-0.33796921865439206,1.584821830432181,-0.7680711073769986
1.0369762005496321,-0.49558079767613966,0.19190601126474144,-0.3379692186543921,-0.6732395021478993,-1.2305153137538998
-1.0733364609953358,-1.0391235516294075,0.9938938244511443,-0.337969218654392,1.5848218304321806,-0.922219176169299
-0.06617683330613355,-0.09500818479350749,1.628220530294025,-0.33796921865439195,0.14787370969940236,-0.6653057281821321
0.7600246160475022,0.6354812821384245,0.8731397305417508,-0.33796921865439195,-0.2626828962242489,-0.7680711073769986
-0.6777011421677649,-1.3137689994980954,1.0877078513193958,-0.33796921865439195,1.584821830432181,-0.5625403489872648
-1.088032483234241,-1.9551493387930876,-0.26290328960123155,1.6422675656367698,1.3795435274703558,1.2358537869229058
0.03512304464302544,0.8403465424034565,0.6487653737026128,-0.337969218654392,-0.46796119918607426,-0.5111576593898314
-0.6687536524617742,0.3184711865482265,0.23881302469887042,-0.33796921865439206,-0.26268289622424845,-0.2028615218052308
-0.9881414621075688,-2.0853990480760953,-0.06751906137513425,1.6422675656367698,1.5848218304321813,1.2872364765203388
1.10006475726736,-0.11685432289216428,0.6018583602684902,-0.337969218654392,-0.262682896224249,-1.076367244961599
-2.1243521464838326,-0.7457986344944173,-0.06751906137513425,1.6422675656367698,1.5848218304321813,0.6192615117537043
-1.169027605837448,1.3173096603685395,0.18209977520325493,-0.33796921865439195,-0.6732395021478997,-0.1514788322077974
-0.6977562521377951,-1.3636179543098053,0.5957977730807867,-0.3379692186543921,1.7901001333940063,-0.5625403489872651
1.3841648720630109,0.5176212398038761,-1.2264916229434533,1.6422675656367698,-0.8785178051097251,0.9275576493383049
0.26482589305834353,-0.26468012813795105,1.0408008378852731,-0.33796921865439206,-0.2626828962242488,-0.9736018657667324
0.7852585952363906,0.9149077713249727,-0.022662109512903594,-0.337969218654392,-0.8785178051097251,-0.7166884177795653
-0.6228569276270387,1.7566325938509675,-1.2832048724390688,0.719524053463413,-1.0837961080715506,2.4061021810487633
0.9622194429669291,-0.5014977642536369,-0.5631747884875326,-1.6203381192301234,-1.0837961080715506,-0.03263014524575122
0.5317279225190322,1.1873493709521312,-1.9934287203291114,1.2791892056742087,-1.0837961080715504,1.5750121852669003
0.0007147373897714344,0.15713018347275742,1.1325648031816324,-0.337969218654392,-0.2626828962242488,-0.6139230385846982
0.40088311977219554,1.3671586151802495,-0.03246834557439012,-0.33796921865439195,-0.6732395021478997,-0.562540348987265
-0.537208187011106,-2.0886742869494968,0.463187381538008,-0.2701231304890018,1.9953784363558318,-0.3450159594512772
-0.9288526367382599,0.7203310748898241,-1.3023887649906165,-2.318206002945554,-0.6732395021479,1.6982979932998066
0.015710899959301226,-0.07936520841579041,0.68756173837714,-0.33796921865439206,0.1478737096994021,-0.7166884177795653
-1.3013377702510198,-1.4296134903591624,0.6018583602684902,-0.1645274113394941,1.9953784363558318,-0.6574385075452464
1.743780277131504,-0.26781484561698743,-0.7777429092651776,-0.33796921865439195,-0.8785178051097255,-1.1791326241564664
-1.6378920848950838,1.3401210678273159,-1.9367154708334968,1.6422675656367698,-0.6732395021478997,1.8010633724946739
-0.5059230776447953,-1.7651679646509,-0.12423231087074975,1.6422675656367698,1.379543527470356,1.4413845453126393
-0.7612587204840189,-1.1841726814236717,1.189278052677242,-0.337969218654392,1.3795435274703554,-0.6653057281821321
0.7443951012132702,-0.42723695513377236,1.3120822081585337,-0.337969218654392,-0.05740459326242311,-1.1791326241564664
-0.09044334389748854,-1.3636179543098053,0.7793257036734992,-0.337969218654392,1.7901001333940065,-0.1514788322077974
-0.4949552870271686,-1.126310900174083,0.8731397305417508,-0.33796921865439206,1.3795435274703554,-0.45977496979239807
-0.1549323987842105,0.1986573309048032,0.014438667859732466,-0.337969218654392,0.35315201266122787,-0.5111576593898314
-0.1643119477162025,0.1669889122063041,0.5957977730807867,-0.33796921865439206,-0.05740459326242332,-0.5111576593898314
0.07485545151722833,0.9744961167502282,-1.0878206442129654,-2.318206002945554,-0.8785178051097253,1.3386191661177722
1.0501328844901867,-0.2587543978587128,-2.07538644956398,1.6422675656367698,-0.2626828962242488,0.722026890948571
-0.85613573346956,0.11514127955395402,0.014438667859732466,-0.337969218654392,0.35315201266122787,-0.04871345301293064
-0.6026380026544313,1.5475570882443623,-1.7413312426073988,1.6422675656367698,-0.6732395021478997,1.5441499245075063
-0.5193027245363196,0.6858215889032042,0.7344687518112685,-0.337969218654392,-0.057404593262423,-0.30562690100009765
1.7767605233090944,-0.6088498736391211,-0.5004009518042136,-0.33796921865439195,-0.27136392483926935,2.4176556476638744
0.11513976061089538,0.0490991222020756,0.8731397305417508,-0.33796921865439206,-0.2626828962242489,-0.7166884177795653
-0.570318368652102,-1.5129775849867686,1.0408008378852731,-0.33796921865439195,1.5848218304321806,-0.45977496979239796
0.16776019739909767,1.2881728631478784,-0.8911694082564084,-0.33796921865439195,-0.6732395021478997,-0.5111576593898316
-1.2714482551915058,1.0932947058140607,-0.24703646635204135,-0.33796921865439206,-0.8785178051097253,-0.10009614261036402
1.547496700666782,-0.455173310326536,0.014438667859732466,-0.337969218654392,-0.2626828962242498,-1.2305153137538998
0.7305663204005983,1.1534553012481528,-1.3301118858731915,1.248833456075829,-1.0837961080715506,1.5519853784474422
1.064957318516871,0.00666948783529673,0.37748400342935223,-0.337969218654392,-0.2626828962242488,-1.0249845553641659
0.19997581780574195,0.32204198385930183,0.9490368725889136,-0.337969218654392,-0.05740459326242311,-0.6653057281821321
-1.1634167320475006,1.3033632798985657,-0.7875491453266703,1.6278208707885176,-1.0837961080715506,1.7117929255965234
-0.9489394560861565,0.2605608649203643,0.5100943949721309,-0.33796921865439206,-0.4679611991860746,-0.04871345301293064
1.1504201399763032,1.0563902479141725,-0.9201595368694488,-0.2002018802228451,-1.0837961080715506,-0.8967621972325787
