p_x,p_y,p_z,roll,pich,yaw
41.0619124553916,7.24032304537451,6.25758956528033,3.1415926535897927,-1.361356816555577,0.174532925199433
46.0948259652348,-5.19010304120924e-15,19.7977577179484,8.931308298343254e-17,-1.1071487177940906,3.141592653589793
17.3845744069757,30.1109661408435,13.2588749659001,-3.141592653589793,-1.1519173063162575,1.0471975511965974
39.8538887557981,3.48676346355562,28.84733223402,-4.321959156723693e-17,-0.9424777960769392,-3.0543261909900767
43.186479363729,20.1381860560597,19.6341964238734,0.2185641948248592,-1.5707963267948966,-2.9238245354160703
35.901371840731,16.7410846276031,16.0553472832287,-3.141592653589793,-1.361356816555577,0.4363323129985821
29.651007727668,-3.9802085376359e-15,34.6038381627521,-5.248900582946355e-16,-1.4356187437953083,-3.1415926535897927
41.9165462453015,15.2563751565325,21.8460468334002,3.118673358905461,-1.5707963267948966,0.3719851450831979
25.7719292050929,36.8061293241524,8.73408770786429,3.141592653589793,-1.1519173063162575,0.9599310885968813
25.8577848551402,25.8577848551402,9.21762317668384,3.141592653589793,-1.1519173063162575,0.7853981633974482
28.4197701822459,33.8693632153933,18.1036363986806,3.141592653589793,-1.361356816555577,0.8726646259971647
40.0061241363159,-4.946035505284661e-15,28.84733223402,-4.321959156723693e-17,-0.7798440924233524,3.141592653589793
25.6785259399692,14.825503863834,34.6038381627521,-5.248900582946355e-16,-1.3613568165555774,-2.617993877991494
16.0844813559788,27.8591389219496,16.8377241065449,-3.141592653589793,-1.3613568165555774,1.0471975511965972
43.0504750507753,-4.61638365052606e-15,29.1673064087646,-5.46527825777667e-17,-1.1071487177940906,3.141592653589793
28.717603661614,24.0969306407556,24.1589836819092,-2.7680634268012048,-1.5707963267948966,0.3246024740091431
47.0778348598194,4.11877685357975,15.8917859891538,3.141592653589793,-1.3613568165555772,0.0872664625997164
31.0534702334882,5.47556464679115,37.5355905405023,-1.228019647615488e-16,-0.7330382858376188,-2.9670597283903604
36.8061293241524,25.7719292050929,38.0191260093219,1.5722008664384918e-17,-1.1519173063162575,-2.530727415391778
33.5521760194834,33.5521760194833,5.93761539053571,3.141592653589793,-1.1519173063162575,0.7853981633974482
20.6831999642124,17.3552654615366,25.5884572681199,-2.0344439357957027,-1.5707963267948966,-0.4090170169963587
35.227355918933,12.8217089863929,24.1589836819092,-2.7680634268012048,-1.5707963267948966,-0.0244633763897227
49.8969577794419,13.3698495417713,24.8060804448037,1.9522682774106943e-16,-1.3613568165555772,-2.879793265790644
32.5654399748909,15.1855140514786,31.4802432572737,-1.7372564209460543e-16,-1.1519173063162578,-2.705260340591211
41.0123023795889,3.5881115233113,23.3766068585931,-2.966000735097487,-1.5707963267948966,-0.08832545589259
37.2238379470767,13.5483690178846,23.540168152668,-1.2280196476154878e-16,-1.3613568165555772,-2.792526803190928
41.266983208089,23.825503863834,19.6341964238734,0.2185641948248592,-1.5707963267948966,-2.836558072816354
33.204963720554,2.90505789833806,35.3862149860683,-4.044416967340543e-16,-1.3613568165555765,-3.0543261909900767
35.3106852872045,29.6291830011103,12.312936848509,3.141592653589793,-1.3613568165555772,0.6981317007977317
31.7717129753697,31.7717129753697,8.73408770786429,3.141592653589793,-1.1519173063162575,0.7853981633974482
40.1461046677282,10.7571163249731,4.99167727314461,2.805140896491657,-1.5707963267948963,0.598251144897285
33.9758196242285,15.8431848828706,24.1589836819092,-2.7680634268012048,-1.5707963267948966,0.0628030862099937
40.1561462422595,7.08061202378518,19.6341964238734,-3.141592653589793,-1.361356816555577,0.1745329251994327
36.4456068097316,9.76557091232979,33.9567413998576,-9.647059319822375e-17,-0.942477796076938,-2.879793265790644
27.6723119537579,32.9785771862786,5.47521274196418,3.141592653589793,-1.1519173063162575,0.8726646259971648
15.0221754572297,26.0191711321361,23.3766068585931,-0.7412958389958001,-1.5707963267948966,-1.3530992633973955
39.8538887557981,3.48676346355562,22.3295823022198,-3.729105244709997e-18,-1.151917306316257,-3.054326190990077
37.3117514900686,17.3987554589952,32.4261813746647,-5.667940660106784e-17,-0.9424777960769384,-2.705260340591211
45.7633712081369,21.3398104573442,6.25758956528033,3.1415926535897927,-1.361356816555577,0.4363323129985825
28.1010917505681,13.1037542858062,6.74112503409989,3.141592653589793,-0.9424777960769384,0.4363323129985821
26.5717205501355,22.2963209133644,5.95874821078373,3.141592653589793,-0.942477796076938,0.6981317007977316
33.4162150598928,33.4162150598928,15.8917859891538,3.141592653589793,-1.3613568165555772,0.7853981633974483
51.7800542768929,13.8744237275332,13.7424104347197,2.378531369423474,-1.5707963267948966,1.0248606719654685
26.6645183947039,38.0808787961348,3.94465271677131,1.0709099187369728,-1.5707963267948966,3.030613823449701
39.3615028978457,14.3264154307987,40.2309764188487,-3.5201668668671675e-17,-1.1519173063162575,-2.792526803190928
26.3598163243031,15.2188470506255,27.1190172933128,-2.1243706856919418,-1.5707963267948966,-0.4936231922995526
34.3056746168364,19.8063904747622,38.1826873033968,-1.1215601729042427e-16,-1.1519173063162575,-2.6179938779914944
29.2908222194077,34.9074426100174,2.6787404246356,3.141592653589793,-1.1519173063162575,0.8726646259971648
26.4628991348935,31.5372551144675,23.3766068585931,-2.966000735097487,-1.5707963267948966,0.6970727075048583
29.2068318611228,16.8625722371954,31.6438045513486,-4.173132532635485e-16,-1.361356816555577,-2.6179938779914944
30.4412828417055,30.4412828417055,26.6354818244932,-7.981338326380863e-18,-0.942477796076938,-2.3561944901923453
31.7717129753697,31.7717129753697,38.0191260093219,1.5722008664384918e-17,-1.1519173063162575,-2.356194490192345
33.3221325627945,33.3221325627945,10.0,2.356194490192345,-1.5707963267948966,1.5707963267948966
39.46341802094,22.7842150175325,2.6787404246356,3.141592653589793,-1.1519173063162575,0.5235987755982988
28.8661866689558,16.6659006437996,20.4165732471896,-3.141592653589793,-1.3613568165555772,0.5235987755982984
37.7900867536397,31.7096478571365,2.6787404246356,3.141592653589793,-1.151917306316257,0.6981317007977318
36.5312722072018,6.44144892973494,20.4165732471896,-3.141592653589793,-1.361356816555577,0.1745329251994326
34.9074426100174,29.2908222194077,17.3212595753644,8.931308298343264e-17,-1.1519173063162578,-2.4434609527920617
41.5835656855571,11.1422828438516,20.117731892693,4.719457208834655e-17,-1.1519173063162578,-2.879793265790644
43.9120025160382,30.7475151796137,13.7424104347197,2.378531369423474,-1.5707963267948966,1.3739265223643344
36.2174262418698,25.3597148691114,3.46111724795175,3.1415926535897927,-1.361356816555577,0.6108652381980155
34.1548382690613,23.9154752223302,13.7424104347197,2.3327894854463225e-16,-1.3613568165555772,-2.5307274153917785
44.7094815519663,20.8483736398215,2.6787404246356,3.141592653589793,-1.1519173063162575,0.4363323129985824
36.2107907642353,9.7026521425692,0.466890015108799,3.141592653589793,-1.1519173063162575,0.2617993877991494
46.9563406068788,12.5819135451339,9.51646453118045,3.141592653589793,-1.3613568165555772,0.2617993877991494
19.312136508889,23.0153080651382,30.8614277280324,-5.377616148241292e-16,-1.3613568165555772,-2.268928027592628
24.6428551263967,20.6778106477146,3.16227589345516,3.141592653589793,-0.942477796076938,0.6981317007977316
40.4603498735396,10.8413180740956,25.5884572681199,-3.520166866867165e-17,-1.1519173063162578,-2.879793265790644
44.213313626417,-5.827934195471971e-15,16.5388827520482,1.5088270778761366e-16,-1.4326895892634208,3.1415926535897927
25.3597148691114,36.2174262418698,33.0732781375592,-4.836078342787352e-17,-1.3613568165555772,-2.181661564992912
49.7756195251661,-4.18897257477044e-15,13.0953136718252,3.141592653589793,-1.361356816555577,9.318596734299648e-17
37.7586709205674,26.438906011361,0.20224228205164,3.1415926535897927,-1.3613568165555772,0.6108652381980156
42.3529126399848,19.7494875091945,13.7424104347197,2.3327894854463195e-16,-1.3613568165555772,-2.7052603405912112
36.4292761184706,3.18714868082185,30.3778922592129,-8.301077816439284e-17,-0.9424777960769392,-3.0543261909900767
