mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_activation,params,split0_test_r2,split1_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mse,split1_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,mean_train_neg_mse,std_train_neg_mse
79.66094493865967,15.206914186477661,0.01725780963897705,0.004775881767272949,"(3590,)",relu,"{'hidden_layer_sizes': (3590,), 'activation': 'relu'}",0.9961243530768744,0.9965867223459794,0.9963555377114269,0.00023118463455251703,1,0.9969610706104921,0.9975255383252984,0.9972433044678952,0.0002822338574031691,-0.003981307651720927,-0.003341956670088687,-0.003661632160904807,0.0003196754908161201,1,-0.0030244434367877404,-0.0024810172560877303,-0.0027527303464377354,0.00027171309035000507
386.12789928913116,30.595296502113342,0.053879737854003906,0.027147769927978516,"(3485,)",tanh,"{'hidden_layer_sizes': (3485,), 'activation': 'tanh'}",0.9852096963056245,0.9868312837589492,0.9860204900322869,0.0008107937266623733,2,0.9861644863832895,0.9879805473436405,0.987072516863465,0.0009080304801755146,-0.015219766807445512,-0.012910031609084974,-0.014064899208265244,0.0011548675991802692,2,-0.013763270507880057,-0.01204894559828505,-0.012906108053082553,0.0008571624547975033
