,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
857,15,108,96,12,0,27.5174583276337,7.37328073664653,38.1826873033968,0.0,-1.1519173063162575,-2.879793265790645
858,15,108,96,36,0,23.2678992183295,6.23461480512013,44.2380345866255,0.0,-0.7330382858376185,-2.879793265790643
859,15,108,108,0,0,29.4005548250847,7.8778549224084,27.1190172933128,3.141592653589793,-1.5707963267948966,0.26179938779914896
860,15,108,108,12,0,29.020614482368,7.77605021440544,30.8614277280324,0.0,-1.3613568165555776,-2.879793265790643
861,15,108,120,0,0,28.6406741396512,7.67424550640248,19.6341964238734,3.141592653589793,-1.3613568165555776,0.26179938779915
862,15,108,120,12,0,29.020614482368,7.77605021440544,23.3766068585931,0.0,-1.5707963267948966,-2.879793265790644
863,15,120,0,0,0,-26.0799973098048,-6.98811421776806,56.7653718043597,0.0,0.5235987755982986,-2.8797932657906444
864,15,120,0,12,0,-29.020614482368,-7.77605021440544,54.5535213948329,0.0,0.7330382858376178,-2.8797932657906435
865,15,120,0,24,0,-31.4527722311266,-8.42774491905041,51.7570490775043,0.0,0.942477796076937,-2.8797932657906444
866,15,120,0,36,0,-33.2701735916722,-8.91471614593183,48.4981741116042,0.0,1.1519173063162575,-2.879793265790645
867,15,120,0,48,0,-34.3933894036897,-9.21568091568779,44.9193249709595,0.0,1.3613568165555767,-2.879793265790644
868,15,120,0,60,0,-34.7733297464065,-9.31748562369074,41.1769145362398,0.0,1.5707963267948961,-2.8797932657906427
869,15,120,0,72,0,-34.3933894036897,-9.21568091568779,37.4345041015201,3.141592653589793,1.3613568165555776,0.2617993877991495
870,15,120,0,84,0,-33.2701735916722,-8.91471614593183,33.8556549608754,3.141592653589793,1.1519173063162578,0.2617993877991485
871,15,120,0,96,0,-31.4527722311266,-8.42774491905041,30.5967799949753,3.141592653589793,0.9424777960769387,0.26179938779914946
872,15,120,0,108,0,-29.020614482368,-7.77605021440544,27.8003076776467,3.141592653589793,0.7330382858376185,0.2617993877991501
873,15,120,0,120,0,-26.0799973098048,-6.98811421776806,25.5884572681199,3.141592653589793,0.5235987755982988,0.26179938779914896
874,15,120,12,0,0,-19.4388822792451,-5.20863280848738,59.8264918547454,0.0,0.31415926535897876,-2.8797932657906435
875,15,120,12,12,0,-22.759439794525,-6.09837351312772,58.2959318295526,0.0,0.5235987755982986,-2.8797932657906444
876,15,120,12,36,0,-28.1322147158467,-7.53800421441007,53.2876091026972,0.0,0.942477796076937,-2.8797932657906444
877,15,120,12,48,0,-29.9496160763923,-8.02497544129149,50.0287341367971,0.0,1.1519173063162575,-2.879793265790645
878,15,120,12,60,0,-31.0728318884098,-8.32594021104745,46.4498849961523,0.0,1.3613568165555767,-2.879793265790644
