theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,roll,pich,yaw
0,24,96,72,0,40.0061241363159,-6.88748093490850e-15,0.202242282051636,2.475900611742382,-1.5707963267948963,0.6656920418474112
0,24,96,84,0,39.6127809495244,-6.31585529967768e-15,3.94465271677131,5.89359861850813e-16,-1.403559767469322,3.1415926535897922
0,24,96,96,0,38.4499423738827,-5.63840089644408e-15,7.52350185741604,2.713310693481945e-16,-1.216922358716806,3.1415926535897927
0,36,0,0,0,43.6869176962472,8.41357065843573e-16,41.7404036237935,4.294233900667578e-17,-1.1071487177940904,3.141592653589793
0,36,0,96,0,17.0802608830387,1.01259160945960e-15,44.5368759411221,2.1163900799650555e-17,1.1071487177940904,-3.141592653589793
0,36,0,108,0,14.5623058987491,8.41357065843573e-16,41.7404036237936,4.2942339006675746e-17,1.1071487177940904,-3.141592653589793
0,36,12,0,0,47.4499423738827,-4.74366205732548e-16,35.2226536919933,5.784051955947104e-17,-1.1264675259484156,3.141592653589793
0,36,12,12,0,45.5684300350649,-2.74817665941997e-16,38.4815286578934,2.1163900799650567e-17,-1.0857741082287657,3.141592653589793
0,36,12,108,0,18.9617732218564,4.50543500911665e-16,41.2780009752220,3.9383959489251254e-18,1.3787943289511406,-3.141592653589793
0,36,24,0,0,49.7756195251661,-1.78921404914910e-15,28.0649554107038,1.3365720293688837e-16,-1.1803181378851035,3.141592653589793
0,36,24,12,0,48.6127809495244,-1.59010322343833e-15,31.6438045513486,3.8389405650376e-17,-1.1071487177940906,3.141592653589793
0,36,24,24,0,46.7312686107066,-1.37052420212245e-15,34.9026795172487,7.704085765819665e-18,-1.0253452733046187,3.141592653589793
0,36,36,0,0,50.5623058987491,-3.04572130430881e-15,20.5801345412645,2.588018294692748,-1.5707963267948966,0.5535743588970453
0,36,36,12,0,50.1689627119576,-2.87578077272646e-15,24.3225449759842,1.2078564640739425e-16,-1.1613655612811862,3.141592653589793
0,36,36,24,0,49.0061241363159,-2.65663946549037e-15,27.9013941166289,3.1809848270775063e-17,-1.0521876601900806,3.141592653589793
0,36,48,0,0,49.7756195251661,-4.18897257477044e-15,13.0953136718252,3.141592653589793,-1.361356816555577,9.318596734299648e-17
0,36,48,12,0,50.1689627119576,-4.07566003553714e-15,16.8377241065448,2.807517839205436,-1.5707963267948966,0.33407481438435693
0,36,48,24,0,49.7756195251661,-3.88568902242946e-15,20.5801345412645,1.3365720293688842e-16,-1.1071487177940906,3.141592653589793
0,36,48,36,0,48.6127809495244,-3.62736218030229e-15,24.1589836819092,3.8389405650376024e-17,-0.9701156768414042,3.141592653589793
0,36,48,48,0,46.7312686107066,-3.31196963174629e-15,27.4178586478094,7.70408576581967e-18,-0.83304360265932,3.141592653589793
0,36,60,0,0,47.4499423738827,-5.16900229408658e-15,5.93761539053571,3.141592653589793,-1.1519173063162575,-1.3015335644347963e-17
0,36,60,12,0,48.6127809495244,-5.13730053042602e-15,9.51646453118045,3.141592653589793,-1.3613568165555772,1.0605752387249074e-16
0,36,60,24,0,49.0061241363159,-5.00395750966739e-15,13.2588749659001,0.7715663236475413,-1.5707963267948966,2.370026329942252
0,36,60,36,0,48.6127809495244,-4.77480096166863e-15,17.0012854006198,1.717093237404508e-16,-1.4403631417393146,3.1415926535897927
0,36,60,48,0,47.4499423738827,-4.45984612719242e-15,20.5801345412645,5.784051955947098e-17,-0.8731568333091396,3.141592653589793
0,36,60,60,0,45.5684300350649,-4.07285804382634e-15,23.8390095071646,2.1163900799650564e-17,-0.7297276562269664,3.141592653589793
0,36,72,12,0,45.5684300350649,-6.01430347345017e-15,2.67874042463560,3.141592653589793,-1.1519173063162575,-6.435778264747058e-18
0,36,72,24,0,46.7312686107066,-5.96257122826429e-15,6.25758956528033,3.1415926535897927,-1.3613568165555772,1.441096446760532e-16
0,36,72,36,0,47.1246117974981,-5.79004267261457e-15,10.0000000000000,2.356194490192345,-1.5707963267948966,0.7853981633974483
0,36,72,48,0,46.7312686107066,-5.50425813226678e-15,13.7424104347197,2.3327894854463195e-16,-1.4101030241271963,3.1415926535897927
0,36,72,60,0,45.5684300350649,-5.11770776298048e-15,17.3212595753644,8.931308298343265e-17,-0.7738351042300283,3.141592653589793
0,36,72,72,0,43.6869176962472,-4.64728567076795e-15,20.5801345412645,4.294233900667578e-17,-0.6360983353534402,3.141592653589793
0,36,84,36,0,44.2133136264170,-6.62871637870154e-15,3.46111724795175,3.1415926535897927,-1.361356816555577,2.0567926948023412e-16
0,36,84,48,0,44.6066568132085,-6.39955983070279e-15,7.20352768267142,2.234085450875415,-1.5707963267948966,0.907507202714378
0,36,84,60,0,44.2133136264170,-6.04217975554491e-15,10.9459381173911,3.1567518930165054e-16,-1.3739138620940134,3.1415926535897927
0,36,84,84,0,41.1689627119576,-5.01014726886423e-15,17.7836622239359,7.20875781327072e-17,-0.5566772437549821,3.141592653589793
0,36,96,48,0,41.1689627119576,-7.10662224214459e-15,1.24926683842495,3.1415926535897927,-1.361356816555577,2.880755102372523e-16
0,36,96,60,0,41.5623058987491,-6.80587015933575e-15,4.99167727314461,2.8051408964916575,-1.5707963267948963,0.3364517570981356
0,36,96,72,0,41.1689627119576,-6.36505607533143e-15,8.73408770786428,4.1529693490939437e-16,-1.3336719047043637,3.1415926535897927
0,36,96,84,0,40.0061241363159,-5.80344568086327e-15,12.3129368485090,1.8235527121157546e-16,-1.2658277991436242,3.1415926535897927
0,36,96,96,0,38.1246117974981,-5.14558404507521e-15,15.5718118144091,1.0732583137356335e-16,-0.4921202987540081,3.141592653589793
0,36,108,72,0,38.1246117974981,-6.99121594745893e-15,3.46111724795175,2.0344439357957027,-1.5707963267948966,1.1071487177940904
0,36,108,84,0,37.7312686107066,-6.45877584711919e-15,7.20352768267142,5.277902370466315e-16,-1.2914375552738564,3.1415926535897927
0,36,108,96,0,36.5684300350649,-5.80135192541092e-15,10.7823768233162,2.3985850592423283e-16,-1.221479645407951,3.1415926535897927
0,36,108,108,0,34.6869176962472,-5.04767676238274e-15,14.0412517892163,1.4711701797071923e-16,-1.1414515590565981,3.1415926535897927
0,48,0,0,0,36.1330527433783,1.35506069669167e-15,50.1298205757793,2.1163900799650558e-17,-1.1071487177940904,3.141592653589793
0,48,0,84,0,12.0443509144594,1.35506069669167e-15,50.1298205757793,2.1163900799650555e-17,1.1071487177940904,-3.141592653589793
0,48,0,96,0,9.52639593016984,1.18382615307564e-15,47.3333482584507,4.294233900667577e-17,1.1071487177940904,-3.141592653589793
0,48,0,108,0,7.64488359135208,9.84277613285085e-16,44.0744732925506,8.931308298343258e-17,1.1071487177940904,-3.141592653589793
0,48,12,0,0,41.1689627119576,9.59654174645852e-17,44.5368759411221,1.379709988064436e-17,-1.1289901058561307,3.141592653589793
0,48,12,12,0,38.6510077276679,2.67199961080617e-16,47.3333482584507,-1.8883242115561537e-18,-1.08136500576957,3.141592653589793
0,48,12,96,0,14.5623058987491,7.25513057078126e-16,47.3333482584507,-1.8883242115561518e-18,1.385381406391988,-3.141592653589793
0,48,12,108,0,12.0443509144594,6.50092040702215e-16,44.5368759411221,1.3797099880644342e-17,1.328418618605111,-3.141592653589793
0,48,24,0,0,44.9319873895931,-1.17969689106088e-15,38.0191260093219,1.572200866438492e-17,-1.185674620997912,3.141592653589793
0,48,24,12,0,43.0504750507753,-1.00017883279566e-15,41.2780009752220,-7.981338326380856e-18,-1.1071487177940904,3.141592653589793
0,48,24,24,0,40.5325200664857,-8.08913807654300e-16,44.0744732925506,-1.9113829062281577e-17,-1.0091794156591756,3.141592653589793
0,48,24,108,0,16.4438182375668,1.83495430055513e-16,44.0744732925506,-1.911382906228158e-17,1.4533059517751086,3.141592653589793
0,48,36,0,0,47.2576645408764,-2.41617366469527e-15,30.8614277280324,5.126096217987007e-17,-1.274987158121463,3.141592653589793
0,48,36,12,0,46.0948259652348,-2.25624837387558e-15,34.4402768686772,-3.7291052447101166e-18,-1.16530256877486,3.141592653589793
0,48,36,24,0,44.2133136264170,-2.05669983408503e-15,37.6991518345773,-2.144115336021176e-17,-1.0453228064185323,3.141592653589793
0,48,48,0,0,48.0443509144595,-3.55942493515690e-15,23.3766068585931,2.8154135836976093,-1.5707963267948966,0.32617906989218404
0,48,48,12,0,47.6510077276679,-3.44611239592360e-15,27.1190172933128,3.838940565037598e-17,-1.2546744302407467,3.141592653589793
0,48,48,24,0,46.4881691520263,-3.26615662357859e-15,30.6978664339575,-1.030866262431104e-17,-1.1071487177940904,3.141592653589793
0,48,48,36,0,44.6066568132085,-3.02742254889695e-15,33.9567413998576,-2.5994086716511547e-17,-0.9540177160466936,3.141592653589793
0,48,48,48,0,42.0887018289189,-2.74034399651547e-15,36.7532137171862,-3.3360887635517745e-17,-0.7881675296330466,3.141592653589793
0,48,60,0,0,47.2576645408764,-4.55948513599836e-15,15.8917859891538,3.141592653589793,-1.3613568165555772,-6.4357782647470215e-18
0,48,60,12,0,47.6510077276680,-4.51776813157514e-15,19.6341964238734,0.21856419482485923,-1.5707963267948966,2.923028458764934
0,48,60,24,0,47.2576645408764,-4.38442511081651e-15,23.3766068585931,5.126096217986998e-17,-1.196220892874981,3.141592653589793
0,48,60,36,0,46.0948259652348,-4.16528380358042e-15,26.9554559992378,-3.729105244710138e-18,-1.0198408317424308,3.141592653589793
0,48,60,48,0,44.2133136264170,-3.86992173654975e-15,30.2143309651380,-2.1441153360211777e-17,-0.8480345691453577,3.141592653589793
0,48,60,60,0,41.6953586421274,-3.51124764935818e-15,33.0108032824665,-2.9759776533406075e-17,-0.675820142052647,3.141592653589793
0,48,72,0,0,44.9319873895931,-5.37264683762161e-15,8.73408770786429,3.141592653589793,-1.1519173063162575,-7.051857035700553e-17
0,48,72,12,0,46.0948259652348,-5.42437908280750e-15,12.3129368485090,3.141592653589793,-1.3613568165555772,6.435778264747049e-18
0,48,72,24,0,46.4881691520263,-5.36263159685895e-15,16.0553472832287,0.5612153175950547,-1.5707963267948966,2.580377335994738
0,48,72,36,0,46.0948259652348,-5.19010304120924e-15,19.7977577179484,8.931308298343255e-17,-1.1071487177940906,3.141592653589793
0,48,72,48,0,44.9319873895931,-4.91433374162410e-15,23.3766068585931,1.572200866438489e-17,-0.9161604243358186,3.141592653589793
0,48,72,60,0,43.0504750507753,-4.54737613978335e-15,26.6354818244932,-7.981338326380863e-18,-0.7418952880403381,3.141592653589793
0,48,72,72,0,40.5325200664857,-4.10526804374534e-15,29.4319541418218,-1.9113829062281583e-17,-0.5781035548284298,3.141592653589793
0,48,84,0,0,41.1689627119576,-5.96337097168296e-15,2.21633777606406,3.141592653589793,-0.9424777960769379,-1.0229183405559618e-16
0,48,84,12,0,43.0504750507753,-6.12632200064980e-15,5.47521274196418,3.141592653589793,-1.1519173063162575,-6.393901297740462e-17
0,48,84,24,0,44.2133136264170,-6.15802376431035e-15,9.05406188260891,3.141592653589793,-1.3613568165555772,4.448789906830953e-17
0,48,84,36,0,44.6066568132085,-6.05709074347072e-15,12.7964723173286,2.517419969760606,-1.5707963267948966,0.6241726838291871
0,48,84,48,0,44.2133136264170,-5.82793419547197e-15,16.5388827520482,1.5088270778761369e-16,-1.4326895892634208,3.1415926535897927
0,48,84,60,0,43.0504750507753,-5.48056936107675e-15,20.1177318926930,4.7194572088346543e-17,-0.8096258072316492,3.141592653589793
0,48,84,84,0,38.6510077276680,-4.49644363801613e-15,26.1730791759217,-1.888324211556159e-18,-0.49821909853077534,3.141592653589793
0,48,96,24,0,40.5325200664857,-6.73583915873801e-15,2.67874042463560,3.141592653589793,-1.1519173063162575,-4.448789906830961e-17
0,48,96,36,0,41.6953586421274,-6.72835538750749e-15,6.25758956528033,3.1415926535897927,-1.361356816555577,1.0605752387249051e-16
0,48,96,48,0,42.0887018289189,-6.57079437431882e-15,10.0000000000000,2.356194490192345,-1.5707963267948966,0.7853981633974483
0,48,96,60,0,41.6953586421274,-6.27004229150998e-15,13.7424104347197,2.3327894854463225e-16,-1.3962245081162155,3.1415926535897927
0,48,96,72,0,40.5325200664857,-5.83924344826832e-15,17.3212595753644,8.931308298343265e-17,-0.7107184653296833,3.141592653589793
0,48,96,84,0,38.6510077276680,-5.29722582124570e-15,20.5801345412645,4.294233900667578e-17,-0.5643103377712347,3.141592653589793
0,48,96,96,0,36.1330527433783,-4.66767818163216e-15,23.3766068585931,2.1163900799650558e-17,-0.43523025087442324,3.141592653589793
0,48,108,36,0,37.4881691520263,-7.17455948728998e-15,0.466890015108799,3.141592653589793,-1.1519173063162575,-1.3015335644347997e-17
0,48,108,48,0,38.6510077276680,-7.11044772371042e-15,4.04573915575354,3.1415926535897927,-1.3613568165555772,1.88453764629509e-16
0,48,108,60,0,39.0443509144595,-6.88129117571166e-15,7.78814959047320,2.212527587229747,-1.5707963267948966,0.929065066360046
0,48,108,72,0,38.6510077276680,-6.49710508405638e-15,11.5305600251929,3.329006941523755e-16,-1.3556087911402255,3.1415926535897927
0,48,108,84,0,37.4881691520263,-5.97468022447930e-15,15.1094091658376,1.4023676031648915e-16,-1.2797956516069384,3.1415926535897927
0,48,108,96,0,35.6066568132085,-5.33684907021657e-15,18.3682841317377,7.818059224753183e-17,-0.49821909853077523,3.141592653589793
0,48,108,108,0,33.0887018289189,-4.61148790336291e-15,21.1647564490663,4.903535312150045e-17,-0.3866267883064987,3.141592653589793
0,48,120,60,0,35.2133136264170,-7.28760150434462e-15,2.51517913056067,3.1415926535897927,-1.3613568165555772,2.8807551023725264e-16
0,60,0,0,0,27.0000000000000,1.76137102532463e-15,56.7653718043597,9.472675957626139e-18,-1.1071487177940904,3.141592653589793
0,60,0,72,0,5.95564908554056,1.62593424911364e-15,54.5535213948329,2.116390079965054e-17,1.1071487177940904,-3.141592653589793
0,60,12,0,0,33.0887018289189,5.73871280907635e-16,52.3416709853061,-6.707551522199349e-18,-1.1336146649744137,3.141592653589793
0,60,12,12,0,30.0443509144595,7.09308057118623e-16,54.5535213948329,-1.4444088471005102e-17,-1.0727991280218163,3.141592653589793
0,60,12,96,0,6.48204501571040,8.60949833289114e-16,49.5451986679775,7.704085765819646e-18,1.3337471366251066,-3.141592653589793
0,60,24,0,0,38.1246117974981,-6.45163035268794e-16,46.7487263506489,-2.1441153360211743e-17,-1.196220892874981,3.141592653589793
0,60,24,12,0,35.6066568132085,-4.93958973178089e-16,49.5451986679775,-2.9759776533406057e-17,-1.1071487177940904,3.141592653589793
0,60,24,24,0,32.5623058987491,-3.38491715441774e-16,51.7570490775043,-3.422542705294227e-17,-0.9784844913614825,3.141592653589793
0,60,24,96,0,11.5179549842896,3.26853691576810e-16,49.5451986679775,-2.975977653340607e-17,1.4533059517751086,3.141592653589793
0,60,24,108,0,9.00000000000001,3.47246202441020e-16,46.7487263506489,-2.1441153360211768e-17,1.5596264939209186,3.141592653589793
0,60,36,0,0,41.8876364751336,-1.84245427401210e-15,40.2309764188487,-3.5201668668671675e-17,-1.2876692107140153,3.141592653589793
0,60,36,12,0,40.0061241363159,-1.70212175063795e-15,43.4898513847488,-4.321959156723695e-17,-1.1730430786474124,3.141592653589793
0,60,36,24,0,37.4881691520263,-1.53088720702192e-15,46.2863237020774,-4.698528138413148e-17,-1.032920116785792,3.141592653589793
0,60,36,108,0,13.3994673231074,-1.75978400554721e-16,46.2863237020774,-4.698528138413148e-17,1.1700804617587046,3.141592653589793
0,60,48,0,0,44.2133136264170,-2.96567506294841e-15,33.0732781375592,-4.8360783427873505e-17,-1.4104461405842506,3.141592653589793
0,60,48,12,0,43.0504750507753,-2.86237776447776e-15,36.6521272782040,-5.4652782577766706e-17,-1.265759683183659,3.141592653589793
0,60,48,24,0,41.1689627119576,-2.70201475957829e-15,39.9110022441041,-5.667940660106785e-17,-1.1071487177940906,3.141592653589793
0,60,48,36,0,38.6510077276680,-2.49159468107118e-15,42.7074745614327,-5.763122885525597e-17,-0.9255300557425883,3.141592653589793
0,60,48,48,0,35.6066568132085,-2.24031389609474e-15,44.9193249709595,-5.814219148157351e-17,-0.7107184653296834,3.141592653589793
0,60,60,0,0,45.0000000000000,-3.96573526378987e-15,25.5884572681199,3.141592653589793,-1.5707963267948966,9.284500446807406e-17
0,60,60,12,0,44.6066568132085,-3.92401825936665e-15,29.3308677028396,-6.123233995736761e-17,-1.3887548593248793,3.141592653589793
0,60,60,24,0,43.4438182375668,-3.80069047937067e-15,32.9097168434843,-6.123233995736764e-17,-1.2027830195480034,3.141592653589793
0,60,60,36,0,41.5623058987491,-3.60114193958012e-15,36.1685918093844,-6.123233995736765e-17,-1.0091794156591756,3.141592653589793
0,60,60,48,0,39.0443509144595,-3.33409386872397e-15,38.9650641267130,-6.123233995736764e-17,-0.8048579277894634,3.141592653589793
0,60,60,60,0,36.0000000000000,-3.01121754893745e-15,41.1769145362398,-6.123233995736765e-17,-0.5880026035475676,3.141592653589793
0,60,72,0,0,44.2133136264170,-4.79892744693844e-15,18.1036363986806,3.141592653589793,-1.361356816555577,-1.1892908040198474e-16
0,60,72,12,0,44.6066568132085,-4.84064445136167e-15,21.8460468334002,3.118673358905461,-1.5707963267948966,0.022919294684332004
0,60,72,24,0,44.2133136264170,-4.77889696541312e-15,25.5884572681199,-4.8360783427873486e-17,-1.3257002313094577,3.141592653589793
0,60,72,36,0,43.0504750507753,-4.61638365052606e-15,29.1673064087646,-5.46527825777667e-17,-1.1071487177940906,3.141592653589793
0,60,72,48,0,41.1689627119576,-4.36020711838648e-15,32.4261813746647,-5.667940660106784e-17,-0.8947680715994032,3.141592653589793
0,60,72,60,0,38.6510077276680,-4.02156351272024e-15,35.2226536919933,-5.763122885525596e-17,-0.6888053253749667,3.141592653589793
0,60,72,72,0,35.6066568132085,-3.61525318408727e-15,37.4345041015201,-5.81421914815735e-17,-0.4884191305521185,3.141592653589793
0,60,84,0,0,41.8876364751336,-5.42883711589087e-15,10.9459381173911,3.141592653589793,-1.1519173063162573,-1.3208819516118664e-16
0,60,84,12,0,43.0504750507753,-5.57219537741217e-15,14.5247872580358,3.141592653589793,-1.361356816555577,-1.0605752387249065e-16
0,60,84,24,0,43.4438182375668,-5.59388190031006e-15,18.2671976927555,3.080204904053616,-1.5707963267948963,0.06138774953617672
0,60,84,36,0,43.0504750507753,-5.49294887947043e-15,22.0096081274752,-1.0308662624310896e-17,-1.2279093183864338,3.141592653589793
0,60,84,48,0,41.8876364751336,-5.27380757223434e-15,25.5884572681199,-3.520166866867165e-17,-0.9922276052986331,3.141592653589793
0,60,84,60,0,40.0061241363159,-4.94603550528466e-15,28.8473322340200,-4.321959156723693e-17,-0.7798440924233524,3.141592653589793
0,60,84,84,0,34.4438182375668,-4.02602154580361e-15,33.8556549608754,-4.900680037076082e-17,-0.41157201688293216,3.141592653589793
0,60,96,0,0,38.1246117974981,-5.82793419547197e-15,4.42818818559086,3.141592653589793,-0.9424777960769377,-1.458487104696466e-16
0,60,96,12,0,40.0061241363159,-6.08669875167893e-15,7.68706315149097,3.141592653589793,-1.1519173063162573,-1.2550863778158572e-16
0,60,96,24,0,41.1689627119576,-6.21002653167490e-15,11.2659122921357,3.141592653589793,-1.361356816555577,-6.800540306892818e-17
0,60,96,36,0,41.5623058987491,-6.19252751968171e-15,15.0083227268554,3.059214814160296,-1.5707963267948963,0.08237783942949724
0,60,96,48,0,41.1689627119576,-6.03496650649304e-15,18.7507331615750,5.126096217987033e-17,-1.1071487177940906,3.141592653589793
0,60,96,60,0,40.0061241363159,-5.74422966444687e-15,22.3295823022198,-3.7291052447099964e-18,-0.87315683330914,3.141592653589793
0,60,96,72,0,38.1246117974981,-5.33302358865075e-15,25.5884572681199,-2.1441153360211694e-17,-0.675820142052647,3.141592653589793
0,60,96,84,0,35.6066568132085,-4.81931995780265e-15,28.3849295854485,-2.9759776533406026e-17,-0.5057801048930352,3.141592653589793
0,60,96,96,0,32.5623058987491,-4.22557008559416e-15,30.5967799949753,-3.422542705294224e-17,-0.3536163533897593,3.141592653589793
0,60,108,12,0,35.6066568132085,-6.36166830784539e-15,1.63171586826228,3.141592653589793,-0.9424777960769378,-1.4129577711334677e-16
0,60,108,24,0,37.4881691520263,-6.60040238252702e-15,4.89059083416239,3.141592653589793,-1.1519173063162575,-1.0605752387249067e-16
0,60,108,36,0,38.6510077276680,-6.68454462763191e-15,8.46943997480713,3.141592653589793,-1.361356816555577,-6.435778264747093e-18
0,60,108,48,0,39.0443509144595,-6.61041762328969e-15,12.2118504095268,2.5570094225914843,-1.5707963267948966,0.5845832309983086
0,60,108,60,0,38.6510077276680,-6.38126107529093e-15,15.9542608442465,1.3365720293688857e-16,-1.4263551681660602,3.1415926535897927
0,60,108,72,0,37.4881691520263,-6.00709022439831e-15,19.5331099848912,3.838940565037605e-17,-0.7622900222467458,3.141592653589793
0,60,108,84,0,35.6066568132085,-5.50425813226678e-15,22.7919849507913,7.704085765819691e-18,-0.5880026035475675,3.141592653589793
0,60,108,96,0,33.0887018289189,-4.89474097417856e-15,25.5884572681199,-6.7075515221993365e-18,-0.4411089403237744,3.141592653589793
0,60,108,108,0,30.0443509144595,-4.20517757472995e-15,27.8003076776467,-1.4444088471005083e-17,-0.31035131605215166,3.141592653589793
0,60,120,36,0,34.4438182375668,-6.94749669474358e-15,2.67874042463560,3.141592653589793,-1.1519173063162575,-7.458496044852907e-17
0,60,120,48,0,35.6066568132085,-6.97501094749943e-15,6.25758956528033,3.1415926535897927,-1.3613568165555772,7.596046249227132e-17
0,60,120,60,0,36.0000000000000,-6.82928840834712e-15,10.0000000000000,2.356194490192345,-1.5707963267948966,0.7853981633974483
0,72,0,0,0,16.6869176962472,2.04253034068793e-15,61.3570518799383,3.1511524095198662e-18,-1.1071487177940904,3.141592653589793
0,72,0,96,0,-6.48204501571039,1.22344940204650e-15,47.9804450213452,2.332789485446319e-16,1.1071487177940904,-3.141592653589793
0,72,0,108,0,-6.87538820250189,9.94292854047749e-16,44.2380345866255,0.32175055439664213,1.5707963267948963,-2.819842099193151
0,72,0,120,0,-6.48204501571039,7.65136306048994e-16,40.4956241519059,3.1415926535897927,1.3613568165555774,-2.8807551023725303e-16
0,72,12,0,0,23.5623058987491,9.38464605117378e-16,58.2959318295526,-1.7534236946799247e-17,-1.1427196571864822,3.141592653589793
