mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_activation,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17.40608081817627,2.1724280756399215,0.03816165924072266,0.02162017064545284,"(290, 280, 300, 180)",relu,"{'hidden_layer_sizes': (290, 280, 300, 180), 'activation': 'relu'}",-0.006466677494286551,-0.0056847517288745614,-0.005575011055264062,-0.005737367835478941,-0.005385222919579956,-0.005769806206696815,0.0003687182011626707,6,-0.005459084871052138,-0.004960445339037899,-0.005235745509164803,-0.005109724060134773,-0.004524191828311147,-0.005057838321540152,0.00031292358925130427
18.238125562667847,2.0044236184500908,0.04008808135986328,0.004651167624397494,"(220, 140, 230, 250)",tanh,"{'hidden_layer_sizes': (220, 140, 230, 250), 'activation': 'tanh'}",-0.008279218105976559,-0.012730918296885631,-0.006910842297262296,-0.008841710057609975,-0.009569812592753527,-0.009266500270097597,0.0019389939613422293,41,-0.0070355081829482705,-0.011639372066786632,-0.006813347926272251,-0.00866117564300797,-0.007887117574646637,-0.008407304278732352,0.0017437791399854037
10.10336217880249,2.1567459123112,0.030356502532958983,0.003992656595255448,"(140, 140, 100, 260)",tanh,"{'hidden_layer_sizes': (140, 140, 100, 260), 'activation': 'tanh'}",-0.014487851824869403,-0.009680762761629564,-0.007741322079390176,-0.008894948812689547,-0.012349759796018846,-0.010630929054919507,0.002453426348160914,48,-0.013942909260349821,-0.00882037174064764,-0.007542398525000471,-0.008913244253457098,-0.010251645979035946,-0.009894113951698195,0.002198461541661306
11.590585708618164,2.1213997419521866,0.01874861717224121,0.0022230524944042663,"(300, 190, 170, 130)",relu,"{'hidden_layer_sizes': (300, 190, 170, 130), 'activation': 'relu'}",-0.004640252448911587,-0.005237415616013142,-0.005075659471449326,-0.00620481039871215,-0.005286953995378153,-0.005289018386092871,0.0005114218191807572,2,-0.003544708296095981,-0.004379594417868114,-0.004399714973823032,-0.005181774977044834,-0.004263812393658929,-0.004353921011698178,0.000519815963746568
16.08289256095886,5.882359424582481,0.04094157218933105,0.0036368617464211574,"(150, 260, 190, 300)",tanh,"{'hidden_layer_sizes': (150, 260, 190, 300), 'activation': 'tanh'}",-0.007236085693734679,-0.012435072837473207,-0.01166346480177447,-0.0067432880117021,-0.012765566440147478,-0.010168695556966386,0.0026248107329029558,45,-0.006497057413408866,-0.011658552149574864,-0.011650119829685644,-0.0063674882549822264,-0.010806998237150806,-0.00939604317696048,0.002439953522594707
6.486749792098999,1.4754617167330488,0.014362764358520509,0.001015466588212845,"(200, 120, 170, 240)",relu,"{'hidden_layer_sizes': (200, 120, 170, 240), 'activation': 'relu'}",-0.00693167262934343,-0.00882587463823863,-0.006777463249362086,-0.006099025814627234,-0.0057063858940501625,-0.006868084445124307,0.00107575023116503,22,-0.005503087311335573,-0.007936850011721536,-0.006368893780550305,-0.005227252772971725,-0.004637313733669371,-0.005934679522049702,0.0011460463448323408
12.567545986175537,3.811045171425226,0.03334207534790039,0.004097311924887549,"(120, 170, 240, 180)",tanh,"{'hidden_layer_sizes': (120, 170, 240, 180), 'activation': 'tanh'}",-0.00752484641426703,-0.007326536252444761,-0.007676243759333792,-0.006575172275170251,-0.014717419562536027,-0.008764043652750372,0.0030006395505198864,34,-0.006587675989296057,-0.006431339979634285,-0.007677001919051634,-0.0061858337088124965,-0.012879733425652282,-0.00795231700448935,0.002516001209387857
17.778994274139404,5.349512181431663,0.03188204765319824,0.002708070106666885,"(100, 100, 230, 280)",tanh,"{'hidden_layer_sizes': (100, 100, 230, 280), 'activation': 'tanh'}",-0.007633429105833074,-0.011028960894749378,-0.017071278994660856,-0.009568327432262033,-0.014133825219919056,-0.011887164329484879,0.0033505316313250672,50,-0.006735004616892823,-0.009964390550796424,-0.01678151431314404,-0.009863219077481035,-0.011926505549373871,-0.011054126821537637,0.0033113325153801597
10.01178822517395,1.102833271979587,0.017867422103881835,0.0026406507294145813,"(280, 290, 100, 100)",relu,"{'hidden_layer_sizes': (280, 290, 100, 100), 'activation': 'relu'}",-0.007234268975352317,-0.005903784595143794,-0.006478352408321607,-0.006106490575969662,-0.008790989516533067,-0.006902777214264089,0.0010476094277345608,23,-0.0058797399650667905,-0.005052873148099461,-0.005963912117295759,-0.005722454938463144,-0.006820480572494332,-0.005887892148283898,0.000565719517749452
13.020353364944459,1.2677626635623263,0.03949575424194336,0.002851971914235809,"(240, 180, 280, 140)",tanh,"{'hidden_layer_sizes': (240, 180, 280, 140), 'activation': 'tanh'}",-0.009615925490211587,-0.00816984574227107,-0.0066747561600271075,-0.009512312717733482,-0.01023089531163306,-0.008840747084375261,0.0012748364090915002,37,-0.0085686970812409,-0.007273532551798427,-0.006670676625905413,-0.009477622846168432,-0.00892798451592466,-0.008183702724207566,0.0010482426283385977
21.396792554855345,2.005600681490817,0.04797606468200684,0.008659313047104421,"(140, 270, 270, 220)",tanh,"{'hidden_layer_sizes': (140, 270, 270, 220), 'activation': 'tanh'}",-0.008250602996779651,-0.00911439617851928,-0.00854576815482154,-0.0076256778470554995,-0.007041901480655362,-0.008115669331566265,0.0007202383576485058,28,-0.006880754198742135,-0.008349898511638835,-0.008365350176154926,-0.007428336913534796,-0.006338342442109748,-0.007472536448436089,0.0008006792636599888
16.89874997138977,1.3318057648714658,0.043679666519165036,0.004256389929365127,"(290, 160, 220, 200)",tanh,"{'hidden_layer_sizes': (290, 160, 220, 200), 'activation': 'tanh'}",-0.007303441396805359,-0.007826199995758312,-0.008240624897141977,-0.009036522970330797,-0.00837590795918063,-0.008156539443843414,0.0005773152249314341,29,-0.006930932388171924,-0.007413466742920174,-0.00801895529071953,-0.00886148075011611,-0.007155898295199742,-0.007676146693425497,0.0006953471181126493
19.33633933067322,3.494012265717191,0.022745656967163085,0.00400732455904461,"(250, 280, 180, 170)",relu,"{'hidden_layer_sizes': (250, 280, 180, 170), 'activation': 'relu'}",-0.005529279646952959,-0.0044383098038658425,-0.004511628696981124,-0.0046616675115160894,-0.005480593184953624,-0.004924295768853928,0.0004797754432741897,1,-0.004333435280921983,-0.003916098580785423,-0.003909864145377053,-0.004080839093166665,-0.004530308787760891,-0.004154109177602403,0.00024304616156291796
