,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
2827,55,0,12,0,0,30.5219027962708,43.5897946404707,2.51517913056066,3.141592653589793,-1.3613568165555774,0.9599310885968799
2828,55,12,12,0,0,30.7475151796137,43.9120025160382,13.7424104347197,3.141592653589793,-1.5707963267948966,0.959931088596881
2829,55,12,24,0,0,30.296290412928,43.2675867649033,6.25758956528033,3.141592653589793,-1.3613568165555774,0.9599310885968799
2830,55,12,24,12,0,30.5219027962708,43.5897946404707,10.0,3.141592653589793,-1.5707963267948966,0.959931088596881
2831,55,12,36,12,0,29.6293136066599,42.3150451684884,2.6787404246356,3.141592653589793,-1.3613568165555774,0.9599310885968799
2832,55,12,60,48,0,27.3314952009719,39.0334203925497,0.365803576126575,0.0,-1.5707963267948966,-2.1816615649929116
2833,55,24,12,0,0,29.6293136066599,42.3150451684884,24.8060804448037,0.0,-1.3613568165555774,-2.1816615649929134
2834,55,24,24,0,0,30.0805383733456,42.9594609196232,17.3212595753644,3.141592653589793,-1.5707963267948966,0.959931088596881
2835,55,24,24,12,0,29.8549259900027,42.6372530440558,21.0636700100841,0.0,-1.3613568165555774,-2.1816615649929134
2836,55,24,36,0,0,29.6293136066599,42.3150451684884,9.83643870592507,3.141592653589793,-1.3613568165555774,0.9599310885968799
2837,55,24,36,12,0,29.8549259900027,42.6372530440558,13.5788491406447,3.141592653589793,-1.5707963267948966,0.9599310885968809
2838,55,24,48,0,0,28.2953599941237,40.4099619756584,2.6787404246356,3.141592653589793,-1.1519173063162573,0.9599310885968814
2839,55,24,48,12,0,28.9623368003918,41.3625035720734,6.25758956528033,3.141592653589793,-1.3613568165555774,0.9599310885968799
2840,55,24,72,36,0,26.438906011361,37.7586709205674,0.20224228205164,3.141592653589793,-1.3613568165555774,0.9599310885968799
2841,55,24,72,48,0,26.6645183947039,38.0808787961348,3.94465271677131,0.0,-1.5707963267948966,-2.1816615649929125
2842,55,24,72,60,0,26.438906011361,37.7586709205674,7.68706315149097,0.0,-1.3613568165555774,-2.1816615649929134
2843,55,24,84,60,0,24.9183504461862,35.5870925210222,1.73280230724451,3.141592653589793,-1.5707963267948963,0.9599310885968823
2844,55,24,96,72,0,22.9465701143256,32.7710983703423,0.202242282051636,3.141592653589793,-1.5707963267948963,0.9599310885968823
2845,55,36,12,0,0,27.2161688518741,38.8687172969609,35.2226536919933,0.0,-1.1519173063162573,-2.181661564992912
2846,55,36,24,0,0,28.5501224644103,40.7738004897908,28.0649554107038,0.0,-1.3613568165555774,-2.1816615649929134
2847,55,36,24,12,0,27.8831456581422,39.8212588933758,31.6438045513486,0.0,-1.1519173063162573,-2.181661564992912
2848,55,36,36,0,0,29.001347231096,41.4182162409256,20.5801345412645,3.141592653589793,-1.5707963267948966,0.959931088596881
2849,55,36,36,12,0,28.7757348477531,41.0960083653582,24.3225449759842,0.0,-1.3613568165555774,-2.1816615649929134
2850,55,36,48,0,0,28.5501224644103,40.7738004897908,13.0953136718252,3.141592653589793,-1.3613568165555774,0.9599310885968799
2851,55,36,48,12,0,28.7757348477531,41.0960083653582,16.8377241065448,3.141592653589793,-1.5707963267948966,0.9599310885968811
2852,55,36,60,0,0,27.2161688518741,38.8687172969609,5.93761539053571,3.141592653589793,-1.1519173063162573,0.9599310885968814
2853,55,36,60,12,0,27.8831456581422,39.8212588933758,9.51646453118045,3.141592653589793,-1.3613568165555774,0.9599310885968799
2854,55,36,72,12,0,26.1369777096245,37.3274726182633,2.6787404246356,3.141592653589793,-1.1519173063162573,0.9599310885968814
2855,55,36,72,36,0,27.0295668992354,38.6022220902457,10.0,3.141592653589793,-1.5707963267948966,0.959931088596881
2856,55,36,72,48,0,26.8039545158926,38.2800142146783,13.7424104347197,0.0,-1.3613568165555774,-2.1816615649929134
2857,55,36,72,60,0,26.1369777096245,37.3274726182633,17.3212595753644,0.0,-1.1519173063162573,-2.181661564992912
2858,55,36,84,36,0,25.3597148691114,36.2174262418698,3.46111724795175,3.141592653589793,-1.3613568165555774,0.9599310885968799
2859,55,36,84,48,0,25.5853272524542,36.5396341174372,7.20352768267142,3.141592653589793,-1.5707963267948966,0.959931088596881
2860,55,36,84,60,0,25.3597148691114,36.2174262418698,10.9459381173911,0.0,-1.3613568165555774,-2.1816615649929134
2861,55,36,96,60,0,23.8391593039365,34.0458478423247,4.99167727314461,3.141592653589793,-1.5707963267948963,0.9599310885968813
2862,55,48,12,0,0,23.6135469205937,33.7236399667573,44.5368759411221,0.0,-0.9424777960769379,-2.1816615649929116
2863,55,48,24,0,0,25.7719292050929,36.8061293241524,38.0191260093219,0.0,-1.1519173063162573,-2.181661564992912
2864,55,48,24,12,0,24.6927380628433,35.2648846454548,41.278000975222,0.0,-0.9424777960769379,-2.1816615649929116
2865,55,48,36,0,0,27.1058828176291,38.7112125169823,30.8614277280324,0.0,-1.3613568165555774,-2.1816615649929134
2866,55,48,36,12,0,26.438906011361,37.7586709205674,34.4402768686772,0.0,-1.1519173063162573,-2.181661564992912
2867,55,48,48,0,0,27.5571075843148,39.3556282681172,23.3766068585931,3.141592653589793,-1.5707963267948966,0.959931088596881
2868,55,48,48,12,0,27.3314952009719,39.0334203925497,27.1190172933128,0.0,-1.3613568165555774,-2.1816615649929134
2869,55,48,60,0,0,27.1058828176291,38.7112125169823,15.8917859891538,3.141592653589793,-1.3613568165555774,0.9599310885968799
2870,55,48,60,12,0,27.3314952009719,39.0334203925497,19.6341964238734,0.0,-1.5707963267948966,-2.1816615649929116
2871,55,48,72,0,0,25.7719292050929,36.8061293241524,8.73408770786429,3.141592653589793,-1.1519173063162573,0.9599310885968814
