labels,Média,Desvio Padrão
p_x,10.134811312419865,12.563175928340403
p_y,18.04745513799107,10.088586123374267
p_z,46.934386731636685,7.210719553783383
roll,-1.4153106088588312e-16,9.406217890691227e-17
pich,-0.693649985474553,0.3409263288869835
yaw,-1.9170761212302248,1.0045027011497618
