labels,Média,Desvio Padrão
p_x,34.82231582489703,8.462634446431242
p_y,19.1215619147265,12.12283435797703
p_z,18.53243341545954,11.133285126826612
roll,0.7791594811346754,2.0643252772870233
pich,-1.2983952833504033,0.22710363381424856
yaw,-0.5581709520531655,1.7924022012298457
