theta_1,theta_2,theta_3,theta_4,theta_5,R_11,R_12,R_13,p_x,R_21,R_22,R_23,p_y,R_31,R_32,R_33,p_z
0,10,5,0,0,-0.0871557427476581,-7.15916007747157e-17,0.996194698091746,53.5895486855226,6.05333173371077e-17,-1.00000000000000,-6.65690900265292e-17,-1.10291320526061e-15,0.996194698091746,5.45010913038340e-17,0.0871557427476581,16.2632739369204
0,10,5,5,0,-0.173648177666930,-7.08943514825296e-17,0.984807753012208,53.3845836740909,6.07680982052682e-17,-1.00000000000000,-6.12729558478118e-17,-1.00758279004370e-15,0.984807753012208,4.92049571251166e-17,0.173648177666930,17.8201377654673
0,10,5,10,0,-0.258819045102521,-6.97381669263682e-17,0.965925826289068,53.0447089930744,6.05403971533057e-17,-1.00000000000000,-5.59765125576436e-17,-9.12246810820672e-16,0.965925826289068,4.39897456158366e-17,0.258819045102521,19.3532133793080
0,10,10,0,0,6.12323399573677e-17,-8.24981084531254e-17,1.00000000000000,53.7265395542197,5.93718262928221e-17,-1.00000000000000,-8.24981084531254e-17,-1.67635786861808e-15,1.00000000000000,5.93718262928221e-17,-6.12323399573676e-17,13.1256671980047
0,10,10,5,0,-0.0871557427476581,-8.22651009130387e-17,0.996194698091746,53.6580441198712,6.09993324172810e-17,-1.00000000000000,-7.72425901648521e-17,-1.58175853942916e-15,0.996194698091746,5.40350762236606e-17,0.0871557427476581,14.6944705674626
0,10,10,10,0,-0.173648177666930,-8.15678516208526e-17,0.984807753012208,53.4530791084395,6.21625967896404e-17,-1.00000000000000,-7.18652242052465e-17,-1.48496595215626e-15,0.984807753012208,4.87389420449433e-17,0.173648177666930,16.2513343960095
10,0,0,0,0,4.96691988772160e-17,0.173648177666930,0.984807753012208,53.1796186626592,7.09349673729737e-17,-0.984807753012208,0.173648177666930,9.37700159401424,1.00000000000000,6.12323399573677e-17,-6.12323399573677e-17,10.0000000000000
10,0,0,5,0,-0.0858316511774312,0.173648177666930,0.981060262190407,53.1121638278668,-0.0151344359013386,-0.984807753012208,0.172987393925089,9.36510748666110,0.996194698091746,5.58955898882062e-17,0.0871557427476581,11.5688033694578
10,0,0,10,0,-0.171010071662834,0.173648177666930,0.969846310392954,52.9103126955127,-0.0301536896070457,-0.984807753012208,0.171010071662834,9.32951568594051,0.984807753012208,5.05994557094888e-17,0.173648177666930,13.1256671980047
10,0,5,0,0,0.0858316511774313,0.173648177666930,0.981060262190407,53.0447089930744,0.0151344359013387,-0.984807753012208,0.172987393925089,9.35321337930796,0.996194698091746,6.70351051067025e-17,-0.0871557427476582,6.86239326108431
10,0,5,5,0,4.95882762077786e-17,0.173648177666930,0.984807753012208,53.1121638278668,7.13939026369490e-17,-0.984807753012208,0.173648177666930,9.36510748666110,1.00000000000000,6.16983550375410e-17,-6.12323399573676e-17,8.43119663054215
10,0,5,10,0,-0.0858316511774312,0.173648177666930,0.981060262190407,53.0447089930744,-0.0151344359013385,-0.984807753012208,0.172987393925089,9.35321337930796,0.996194698091746,5.63616049683795e-17,0.0871557427476581,10.0000000000000
10,0,10,0,0,0.171010071662834,0.173648177666930,0.969846310392954,52.6410067283661,0.0301536896070459,-0.984807753012208,0.171010071662834,9.28202977786678,0.984807753012208,7.37257378697921e-17,-0.173648177666930,3.74866560399051
10,0,10,5,0,0.0858316511774313,0.173648177666930,0.981060262190407,52.8428578607202,0.0151344359013387,-0.984807753012208,0.172987393925089,9.31762157858737,0.996194698091746,6.84296036910747e-17,-0.0871557427476582,5.30552943253741
10,0,10,10,0,4.93461240698433e-17,0.173648177666930,0.984807753012208,52.9103126955127,7.27672156544034e-17,-0.984807753012208,0.173648177666930,9.32951568594051,1.00000000000000,6.30928536219132e-17,-6.12323399573676e-17,6.87433280199525
10,5,0,0,0,-0.0858316511774312,0.173648177666930,0.981060262190407,52.9772541582820,-0.0151344359013386,-0.984807753012208,0.172987393925089,9.34131927195483,0.996194698091746,5.58955898882062e-17,0.0871557427476581,14.7064101083735
10,5,0,5,0,-0.171010071662834,0.173648177666930,0.969846310392954,52.7754030259278,-0.0301536896070457,-0.984807753012208,0.171010071662834,9.30572747123424,0.984807753012208,5.05994557094888e-17,0.173648177666930,16.2632739369204
10,5,0,10,0,-0.254887002244179,0.173648177666930,0.951251242564198,52.4406918050102,-0.0449434555275477,-0.984807753012208,0.167731259496521,9.24670885224059,0.965925826289068,4.53842442002088e-17,0.258819045102521,17.7963495507611
10,5,5,0,0,4.97501215466534e-17,0.173648177666930,0.984807753012208,53.1121638278668,7.04760321089985e-17,-0.984807753012208,0.173648177666930,9.36510748666110,1.00000000000000,6.07663248771943e-17,-6.12323399573676e-17,11.5688033694578
10,5,5,5,0,-0.0858316511774312,0.173648177666930,0.981060262190407,53.0447089930744,-0.0151344359013386,-0.984807753012208,0.172987393925089,9.35321337930796,0.996194698091746,5.54295748080329e-17,0.0871557427476581,13.1376067389157
10,5,5,10,0,-0.171010071662834,0.173648177666930,0.969846310392954,52.8428578607202,-0.0301536896070457,-0.984807753012208,0.171010071662834,9.31762157858737,0.984807753012208,5.01334406293155e-17,0.173648177666930,14.6944705674626
10,5,10,0,0,0.0858316511774313,0.173648177666930,0.981060262190407,52.9772541582820,0.0151344359013387,-0.984807753012208,0.172987393925089,9.34131927195483,0.996194698091746,6.65690900265292e-17,-0.0871557427476582,8.43119663054215
10,5,10,5,0,4.96691988772160e-17,0.173648177666930,0.984807753012208,53.0447089930744,7.09349673729737e-17,-0.984807753012208,0.173648177666930,9.35321337930796,1.00000000000000,6.12323399573677e-17,-6.12323399573676e-17,10.0000000000000
10,5,10,10,0,-0.0858316511774312,0.173648177666930,0.981060262190407,52.9772541582820,-0.0151344359013385,-0.984807753012208,0.172987393925089,9.34131927195483,0.996194698091746,5.58955898882062e-17,0.0871557427476581,11.5688033694578
10,10,0,0,0,-0.171010071662834,0.173648177666930,0.969846310392954,52.3717007612195,-0.0301536896070457,-0.984807753012208,0.171010071662834,9.23454386979305,0.984807753012208,5.05994557094888e-17,0.173648177666930,19.3770015940142
10,10,0,5,0,-0.254887002244179,0.173648177666930,0.951251242564198,52.0369895403019,-0.0449434555275477,-0.984807753012208,0.167731259496521,9.17552525079941,0.965925826289068,4.53842442002088e-17,0.258819045102521,20.9100772078549
10,10,0,10,0,-0.336824088833465,0.173648177666930,0.925416578398323,51.5719655853162,-0.0593911746138846,-0.984807753012208,0.163175911166535,9.09352898085966,0.939692620785908,4.02896462689827e-17,0.342020143325669,22.4076969758715
10,10,5,0,0,-0.0858316511774312,0.173648177666930,0.981060262190407,52.7754030259278,-0.0151344359013386,-0.984807753012208,0.172987393925089,9.30572747123424,0.996194698091746,5.45010913038340e-17,0.0871557427476581,16.2632739369204
10,10,5,5,0,-0.171010071662834,0.173648177666930,0.969846310392954,52.5735518935737,-0.0301536896070457,-0.984807753012208,0.171010071662834,9.27013567051365,0.984807753012208,4.92049571251166e-17,0.173648177666930,17.8201377654673
10,10,5,10,0,-0.254887002244179,0.173648177666930,0.951251242564198,52.2388406726561,-0.0449434555275477,-0.984807753012208,0.167731259496521,9.21111705152000,0.965925826289068,4.39897456158366e-17,0.258819045102521,19.3532133793080
10,10,10,0,0,4.99922736845888e-17,0.173648177666930,0.984807753012208,52.9103126955127,6.91027190915441e-17,-0.984807753012208,0.173648177666930,9.32951568594051,1.00000000000000,5.93718262928221e-17,-6.12323399573676e-17,13.1256671980047
10,10,10,5,0,-0.0858316511774312,0.173648177666930,0.981060262190407,52.8428578607202,-0.0151344359013386,-0.984807753012208,0.172987393925089,9.31762157858737,0.996194698091746,5.40350762236606e-17,0.0871557427476581,14.6944705674626
10,10,10,10,0,-0.171010071662834,0.173648177666930,0.969846310392954,52.6410067283661,-0.0301536896070457,-0.984807753012208,0.171010071662834,9.28202977786678,0.984807753012208,4.87389420449433e-17,0.173648177666930,16.2513343960095
