labels,Média,Desvio Padrão
p_x,7.7124583718052575,19.845306072387526
p_y,13.457771366257893,21.93818255254778
p_z,34.900933748685155,16.712364520425204
roll,0.5454627183919811,1.5834903157679032
pich,-0.4683504486377458,1.017920834287017
yaw,-0.9672650271082515,1.6893057426247922
