labels,Média,Desvio Padrão
p_x,-9.014306355627992,12.059320229550282
p_y,-16.018424094652524,8.96258399659901
p_z,46.12983336951168,8.697140634720364
roll,0.7640250565148474,1.5286404612782685
pich,1.0799076563998162,0.33331848559445576
yaw,-1.053140029089046,1.6132230089203088
